k,depth,random_state,accuracy_pred,accuracy_test,discrimination_train,discrimination_train_pred,discrimination_test,sum_discrimination_additive_train,sum_discrimination_additive_train_pred,sum_discrimination_additive_test_pred,sum_discrimination_additive_train_abs,sum_discrimination_additive_train_pred_abs,sum_discrimination_additive_test_pred_abs,min_supp,clf.tree_,accuracy_relab_1,discrimination_relab_1,discrimination_relab_abs_1,accuracy_relab_test_1,discrimination_relab_test_1,discrimination_relab_test_abs_1,accuracy_relab_2,discrimination_relab_2,discrimination_relab_abs_2,accuracy_relab_test_2,discrimination_relab_test_2,discrimination_relab_test_abs_2,accuracy_relab_3,discrimination_relab_3,discrimination_relab_abs_3,accuracy_relab_test_3,discrimination_relab_test_3,discrimination_relab_test_abs_3,accuracy_relab_0.0,discrimination_relab_0.0,discrimination_relab_abs_0.0,accuracy_relab_test_0.0,discrimination_relab_test_0.0,discrimination_relab_test_abs_0.0,accuracy_relab_0.1,discrimination_relab_0.1,discrimination_relab_abs_0.1,accuracy_relab_test_0.1,discrimination_relab_test_0.1,discrimination_relab_test_abs_0.1,accuracy_relab_0.2,discrimination_relab_0.2,discrimination_relab_abs_0.2,accuracy_relab_test_0.2,discrimination_relab_test_0.2,discrimination_relab_test_abs_0.2,accuracy_relab_0.3,discrimination_relab_0.3,discrimination_relab_abs_0.3,accuracy_relab_test_0.3,discrimination_relab_test_0.3,discrimination_relab_test_abs_0.3
0,4,6,0.88353413655,0.85483870968,0.07670343933,0.01842959117,0.40238095238,0.07670343932511359,0.018429591174561978,0.40238095238095234,0.10914990266061,0.050876054510058395,0.40238095238095234,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd3e0>,0.8795,0.009733939,0.04218040233614535,0.871,0.35238095238,0.35238095238095235,0.8594,-0.01142115509,0.06333549643088902,0.8871,0.32857142857,0.3761904761904762,0.743,-0.03737832576,0.03737832576249188,0.7581,0.00238095238,0.05,0.8594,-0.01142115509,0.06333549643088902,0.8871,0.32857142857,0.3761904761904762,0.8835,0.01842959117,0.050876054510058395,0.8548,0.40238095238,0.40238095238095234,0.8835,0.01842959117,0.050876054510058395,0.8548,0.40238095238,0.40238095238095234,0.8835,0.01842959117,0.050876054510058395,0.8548,0.40238095238,0.40238095238095234
0,5,6,0.90361445783,0.87096774194,0.07670343933,0.04944841012,0.40476190476,0.07670343932511357,0.04944841012329656,0.4047619047619047,0.10914990266061,0.081894873458793,0.4047619047619047,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd450>,0.8996,0.04075275795,0.07319922128487995,0.871,0.40476190476,0.4047619047619047,0.8956,0.03205710578,0.0645035691109669,0.8871,0.35476190476,0.3547619047619047,0.8795,0.009733939,0.04218040233614535,0.871,0.35238095238,0.35238095238095235,0.8594,-0.01142115509,0.06333549643088902,0.8871,0.32857142857,0.3761904761904762,0.9036,0.04944841012,0.081894873458793,0.871,0.40476190476,0.4047619047619047,0.9036,0.04944841012,0.081894873458793,0.871,0.40476190476,0.4047619047619047,0.9036,0.04944841012,0.081894873458793,0.871,0.40476190476,0.4047619047619047
0,6,6,0.9156626506,0.83870967742,0.07670343933,0.04445165477,0.43095238095,0.07670343932511359,0.04445165476963012,0.4309523809523809,0.10914990266061,0.07689811810512655,0.4309523809523809,2,<sklearn.tree._tree.Tree object at 0x7f8f191fcff0>,0.9116,0.03205710578,0.0645035691109669,0.8871,0.35476190476,0.3547619047619047,0.9076,0.0233614536,0.05580791693705386,0.8871,0.35476190476,0.3547619047619047,0.9036,0.01466580143,0.047112264763140815,0.8871,0.35476190476,0.3547619047619047,0.8835,-0.00648929267,0.06826735885788449,0.8871,0.38095238095,0.38095238095238093,0.9157,0.04445165477,0.07689811810512655,0.8387,0.43095238095,0.4309523809523809,0.9157,0.04445165477,0.07689811810512655,0.8387,0.43095238095,0.4309523809523809,0.9157,0.04445165477,0.07689811810512655,0.8387,0.43095238095,0.4309523809523809
0,7,6,0.93574297189,0.87096774194,0.07670343933,0.06683971447,0.43095238095,0.07670343932511359,0.06683971447112265,0.4309523809523809,0.12407527579493838,0.11421155094094745,0.47857142857142854,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd5a0>,0.9197,0.03205710578,0.07942894224529527,0.9032,0.33095238095,0.37857142857142856,0.9157,0.0233614536,0.07073329007138222,0.9032,0.33095238095,0.37857142857142856,0.9116,0.01466580143,0.062037637897469175,0.9032,0.33095238095,0.37857142857142856,0.8956,-0.01518494484,0.09188838416612588,0.8871,0.30714285714,0.40238095238095234,0.9357,0.06683971447,0.11421155094094745,0.871,0.43095238095,0.47857142857142854,0.9357,0.06683971447,0.11421155094094745,0.871,0.43095238095,0.47857142857142854,0.9357,0.06683971447,0.11421155094094745,0.871,0.43095238095,0.47857142857142854
0,1,11,0.73493975904,0.70967741935,0.1171353826,0.0331589274,0.23351351351,0.11713538260300851,0.03315892740353177,0.23351351351351346,0.11713538260300851,0.03315892740353177,0.23351351351351346,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd610>,0.7108,0.0,0.0,0.7097,0.0,0.0,0.2651,-0.0331589274,0.03315892740353177,0.2903,-0.23351351351,0.23351351351351346,0.2651,-0.0331589274,0.03315892740353177,0.2903,-0.23351351351,0.23351351351351346,0.7108,0.0,0.0,0.7097,0.0,0.0,0.7349,0.0331589274,0.03315892740353177,0.7097,0.23351351351,0.23351351351351346,0.7349,0.0331589274,0.03315892740353177,0.7097,0.23351351351,0.23351351351351346,0.7349,0.0331589274,0.03315892740353177,0.7097,0.23351351351,0.23351351351351346
0,2,11,0.82329317269,0.77419354839,0.1171353826,0.05611510791,0.18594594595,0.1171353826030085,0.05611510791366908,0.18594594594594593,0.1171353826030085,0.05611510791366908,0.18594594594594593,2,<sklearn.tree._tree.Tree object at 0x7f8f191fc180>,0.7108,0.0,0.0,0.7097,0.0,0.0,0.6225,-0.02295618051,0.022956180510137314,0.6452,0.04756756757,0.047567567567567526,0.1767,-0.05611510791,0.05611510791366908,0.2258,-0.18594594595,0.281081081081081,0.7108,0.0,0.0,0.7097,0.0,0.0,0.8233,0.05611510791,0.05611510791366908,0.7742,0.18594594595,0.18594594594594593,0.8233,0.05611510791,0.05611510791366908,0.7742,0.18594594595,0.18594594594594593,0.8233,0.05611510791,0.05611510791366908,0.7742,0.18594594595,0.18594594594594593
0,3,11,0.86746987952,0.83870967742,0.1171353826,0.0814911707,0.13189189189,0.1171353826030085,0.0814911706998038,0.13189189189189188,0.13453237410071944,0.08449967298888164,0.13189189189189188,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd6f0>,0.8514,0.05461085677,0.11137998691955528,0.8387,0.21189189189,0.2118918918918919,0.7229,-0.02838456508,0.02838456507521256,0.7742,0.10594594595,0.10594594594594595,0.6064,-0.04983649444,0.04983649444081098,0.6452,0.12756756757,0.12756756756756757,0.7229,-0.02838456508,0.02838456507521256,0.7742,0.10594594595,0.10594594594594595,0.8675,0.0814911707,0.08449967298888164,0.8387,0.13189189189,0.13189189189189188,0.8675,0.0814911707,0.08449967298888164,0.8387,0.13189189189,0.13189189189189188,0.8675,0.0814911707,0.08449967298888164,0.8387,0.13189189189,0.13189189189189188
0,4,11,0.8875502008,0.87096774194,0.1171353826,0.10006540222,0.21189189189,0.11713538260300851,0.1000654022236756,0.2118918918918919,0.13453237410071944,0.10307390451275344,0.2118918918918919,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd760>,0.8835,0.09287115762,0.11026814911706999,0.871,0.21189189189,0.2118918918918919,0.8675,0.0640941792,0.13904512753433618,0.871,0.29189189189,0.2918918918918919,0.8514,0.05271419228,0.1276651406147809,0.8387,0.21189189189,0.2118918918918919,0.7189,-0.03747547417,0.03747547416612165,0.7742,0.10594594595,0.10594594594594595,0.8835,0.09287115762,0.11026814911706999,0.871,0.21189189189,0.2118918918918919,0.8876,0.10006540222,0.10307390451275344,0.871,0.21189189189,0.2118918918918919,0.8876,0.10006540222,0.10307390451275344,0.871,0.21189189189,0.2118918918918919
0,5,11,0.89959839357,0.85483870968,0.1171353826,0.07089601046,0.17189189189,0.1171353826030085,0.07089601046435579,0.17189189189189188,0.16330935251798562,0.11706998037933289,0.17189189189189188,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd7d0>,0.8956,0.05990843689,0.10608240680183126,0.871,0.13189189189,0.13189189189189188,0.8916,0.05271419228,0.1132766514061478,0.871,0.13189189189,0.13189189189189188,0.8755,0.02393721387,0.14205362982341402,0.871,0.21189189189,0.2118918918918919,0.747,-0.05526487901,0.06285153695225638,0.7903,0.14594594595,0.14594594594594595,0.8996,0.07089601046,0.11706998037933289,0.8548,0.17189189189,0.17189189189189188,0.8996,0.07089601046,0.11706998037933289,0.8548,0.17189189189,0.17189189189189188,0.8996,0.07089601046,0.11706998037933289,0.8548,0.17189189189,0.17189189189189188
0,6,11,0.91164658635,0.85483870968,0.1171353826,0.07998691956,0.17189189189,0.1171353826030085,0.07998691955526487,0.17189189189189188,0.16330935251798562,0.126160889470242,0.17189189189189188,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd840>,0.9036,0.06180510137,0.10797907128842381,0.871,0.13189189189,0.13189189189189188,0.8996,0.05461085677,0.11517331589274035,0.871,0.13189189189,0.13189189189189188,0.8956,0.04741661216,0.1223675604970569,0.871,0.13189189189,0.13189189189189188,0.751,-0.06056245912,0.07194244604316546,0.7903,0.14594594595,0.14594594594594595,0.9116,0.07998691956,0.126160889470242,0.8548,0.17189189189,0.17189189189189188,0.9116,0.07998691956,0.126160889470242,0.8548,0.17189189189,0.17189189189189188,0.9116,0.07998691956,0.126160889470242,0.8548,0.17189189189,0.17189189189189188
0,7,11,0.93172690763,0.85483870968,0.1171353826,0.11294964029,0.18486486486,0.1171353826030085,0.11294964028776978,0.18486486486486486,0.18449967298888165,0.1591236102027469,0.23891891891891895,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd8b0>,0.9277,0.10196206671,0.14813603662524527,0.8548,0.18486486486,0.23891891891891895,0.9197,0.08378024853,0.12995421844342708,0.8548,0.18486486486,0.23891891891891895,0.9116,0.06559843035,0.1117724002616089,0.871,0.14486486486,0.19891891891891894,0.759,-0.05676913015,0.07573577501635055,0.7903,0.15891891892,0.21297297297297302,0.9197,0.08378024853,0.12995421844342708,0.8548,0.18486486486,0.23891891891891895,0.9317,0.11294964029,0.1591236102027469,0.8548,0.18486486486,0.23891891891891895,0.9317,0.11294964029,0.1591236102027469,0.8548,0.18486486486,0.23891891891891895
0,1,16,0.72690763052,0.74193548387,0.09420289855,0.07285546416,0.07236842105,0.09420289855072461,0.07285546415981203,0.07236842105263153,0.09420289855072461,0.07285546415981203,0.07236842105263153,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd920>,0.7189,0.0,0.0,0.6774,0.0,0.0,0.2731,-0.07285546416,0.07285546415981198,0.2581,-0.07236842105,0.07236842105263158,0.2731,-0.07285546416,0.07285546415981198,0.2581,-0.07236842105,0.07236842105263158,0.7189,0.0,0.0,0.6774,0.0,0.0,0.7269,0.07285546416,0.07285546415981203,0.7419,0.07236842105,0.07236842105263153,0.7269,0.07285546416,0.07285546415981203,0.7419,0.07236842105,0.07236842105263153,0.7269,0.07285546416,0.07285546415981203,0.7419,0.07236842105,0.07236842105263153
0,2,16,0.82730923695,0.83870967742,0.09420289855,0.14061887975,0.10087719298,0.09420289855072465,0.14061887974931458,0.10087719298245618,0.19212690951821387,0.14061887974931458,0.10087719298245618,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd530>,0.7189,0.0,0.0,0.6774,0.0,0.0,0.6185,-0.06776341559,0.06776341558950255,0.5806,-0.02850877193,0.02850877192982454,0.1727,-0.14061887975,0.14061887974931453,0.1613,-0.10087719298,0.10087719298245612,0.7189,0.0,0.0,0.6774,0.0,0.0,0.7189,0.0,0.0,0.6774,0.0,0.0,0.8273,0.14061887975,0.14061887974931458,0.8387,0.10087719298,0.10087719298245618,0.8273,0.14061887975,0.14061887974931458,0.8387,0.10087719298,0.10087719298245618
0,3,16,0.87148594378,0.83870967742,0.09420289855,0.0687426557,0.08552631579,0.09420289855072467,0.06874265569917741,0.0855263157894737,0.19212690951821387,0.1051703877790834,0.13815789473684212,2,<sklearn.tree._tree.Tree object at 0x7f8f191fda00>,0.7229,-0.01821386604,0.018213866039952998,0.6613,-0.02631578947,0.02631578947368421,0.6185,-0.06776341559,0.06776341558950254,0.5806,-0.02850877193,0.02850877192982454,0.1727,-0.14061887975,0.14061887974931453,0.1613,-0.10087719298,0.10087719298245612,0.7229,-0.01821386604,0.018213866039952998,0.6613,-0.02631578947,0.02631578947368421,0.8715,0.0687426557,0.1051703877790834,0.8387,0.08552631579,0.13815789473684212,0.8715,0.0687426557,0.1051703877790834,0.8387,0.08552631579,0.13815789473684212,0.8715,0.0687426557,0.1051703877790834,0.8387,0.08552631579,0.13815789473684212
0,4,16,0.90361445783,0.85483870968,0.09420289855,0.09949079514,0.07456140351,0.09420289855072457,0.09949079514296905,0.07456140350877194,0.1956521739130434,0.14296905601253426,0.14912280701754388,2,<sklearn.tree._tree.Tree object at 0x7f8f191fda70>,0.8956,0.07442224834,0.11790050920485702,0.871,0.08552631579,0.13815789473684212,0.8916,0.07070113592,0.12162162162162161,0.8548,0.05921052632,0.16447368421052633,0.7269,-0.02546024285,0.025460242851547202,0.6774,-0.05263157895,0.05263157894736842,0.7269,-0.02546024285,0.025460242851547202,0.6774,-0.05263157895,0.05263157894736842,0.9036,0.09949079514,0.14296905601253426,0.8548,0.07456140351,0.14912280701754388,0.9036,0.09949079514,0.14296905601253426,0.8548,0.07456140351,0.14912280701754388,0.9036,0.09949079514,0.14296905601253426,0.8548,0.07456140351,0.14912280701754388
0,5,16,0.92771084337,0.83870967742,0.09420289855,0.11222091657,0.03289473684,0.0942028985507246,0.11222091656874263,0.03289473684210528,0.20661966314140223,0.16666666666666666,0.19078947368421054,2,<sklearn.tree._tree.Tree object at 0x7f8f191fdae0>,0.9277,0.09772816295,0.18115942028985507,0.8226,0.00657894737,0.21710526315789475,0.9237,0.08695652174,0.17038777908343125,0.8387,0.03289473684,0.19078947368421054,0.9157,0.07246376812,0.18488053270661967,0.8387,0.03289473684,0.19078947368421054,0.7149,-0.07794751273,0.07794751273012142,0.6774,-0.05263157895,0.05263157894736842,0.9277,0.09772816295,0.18115942028985507,0.8226,0.00657894737,0.21710526315789475,0.9277,0.11222091657,0.16666666666666666,0.8387,0.03289473684,0.19078947368421054,0.9277,0.11222091657,0.16666666666666666,0.8387,0.03289473684,0.19078947368421054
0,6,16,0.95582329317,0.85483870968,0.09420289855,0.10321190756,-0.00877192982,0.09420289855072456,0.10321190755973367,-0.008771929824561403,0.21014492753623185,0.1756756756756757,0.14912280701754385,2,<sklearn.tree._tree.Tree object at 0x7f8f191fdb50>,0.9518,0.08147277712,0.1974148061104583,0.8548,-0.00877192982,0.14912280701754385,0.9478,0.07246376812,0.18840579710144928,0.8548,-0.00877192982,0.14912280701754385,0.9438,0.0652173913,0.19565217391304351,0.8548,-0.00877192982,0.14912280701754385,0.7269,-0.09792401097,0.10497453975714846,0.6774,-0.05263157895,0.05263157894736842,0.9518,0.08147277712,0.1974148061104583,0.8548,-0.00877192982,0.14912280701754385,0.9558,0.10321190756,0.1756756756756757,0.8548,-0.00877192982,0.14912280701754385,0.9558,0.10321190756,0.1756756756756757,0.8548,-0.00877192982,0.14912280701754385
0,7,16,0.96787148594,0.87096774194,0.09420289855,0.11222091657,-0.08114035088,0.09420289855072456,0.11222091656874263,-0.08114035087719296,0.22463768115942026,0.1991774383078731,0.08114035087719296,2,<sklearn.tree._tree.Tree object at 0x7f8f191fdbc0>,0.9639,0.10321190756,0.1901684292988641,0.871,-0.08114035088,0.08114035087719296,0.9598,0.09420289855,0.1811594202898551,0.871,-0.08114035088,0.08114035087719296,0.9558,0.08695652174,0.1884057971014493,0.871,0.01754385965,0.17982456140350875,0.7229,-0.10517038778,0.11222091656874265,0.6935,0.07236842105,0.125,0.9598,0.09420289855,0.1811594202898551,0.871,-0.08114035088,0.08114035087719296,0.9679,0.11222091657,0.1991774383078731,0.871,-0.08114035088,0.08114035087719296,0.9679,0.11222091657,0.1991774383078731,0.871,-0.08114035088,0.08114035087719296
0,1,21,0.75100401606,0.64516129032,0.14992119779,0.03723404255,0.20952380952,0.1499211977935382,0.037234042553191515,0.2095238095238095,0.1499211977935382,0.037234042553191515,0.2095238095238095,2,<sklearn.tree._tree.Tree object at 0x7f8f191fdc30>,0.6867,0.0,0.0,0.8065,0.0,0.0,0.249,-0.03723404255,0.03723404255319146,0.3548,-0.20952380952,0.2095238095238095,0.249,-0.03723404255,0.03723404255319146,0.3548,-0.20952380952,0.2095238095238095,0.6867,0.0,0.0,0.8065,0.0,0.0,0.751,0.03723404255,0.037234042553191515,0.6452,0.20952380952,0.2095238095238095,0.751,0.03723404255,0.037234042553191515,0.6452,0.20952380952,0.2095238095238095,0.751,0.03723404255,0.037234042553191515,0.6452,0.20952380952,0.2095238095238095
0,2,21,0.83935742972,0.79032258065,0.14992119779,0.13455476753,0.13015873016,0.1499211977935382,0.13455476753349094,0.13015873015873014,0.18932230102442868,0.13455476753349094,0.13015873015873014,2,<sklearn.tree._tree.Tree object at 0x7f8f191fd680>,0.751,0.03723404255,0.2318754925137904,0.6452,0.20952380952,0.2095238095238095,0.5984,-0.09732072498,0.09732072498029945,0.6613,0.07936507937,0.07936507936507936,0.1606,-0.13455476753,0.1345547675334909,0.2097,-0.13015873016,0.28888888888888886,0.5984,-0.09732072498,0.09732072498029945,0.6613,0.07936507937,0.07936507936507936,0.751,0.03723404255,0.2318754925137904,0.6452,0.20952380952,0.2095238095238095,0.8394,0.13455476753,0.13455476753349094,0.7903,0.13015873016,0.13015873015873014,0.8394,0.13455476753,0.13455476753349094,0.7903,0.13015873016,0.13015873015873014
