k,depth,random_state,accuracy_pred,accuracy_test,discrimination_train,discrimination_train_pred,discrimination_test,sum_discrimination_additive_train,sum_discrimination_additive_train_pred,sum_discrimination_additive_test_pred,sum_discrimination_additive_train_abs,sum_discrimination_additive_train_pred_abs,sum_discrimination_additive_test_pred_abs,min_supp,clf.tree_,accuracy_relab_1,discrimination_relab_1,discrimination_relab_abs_1,accuracy_relab_test_1,discrimination_relab_test_1,discrimination_relab_test_abs_1,accuracy_relab_2,discrimination_relab_2,discrimination_relab_abs_2,accuracy_relab_test_2,discrimination_relab_test_2,discrimination_relab_test_abs_2,accuracy_relab_3,discrimination_relab_3,discrimination_relab_abs_3,accuracy_relab_test_3,discrimination_relab_test_3,discrimination_relab_test_abs_3,accuracy_relab_0.0,discrimination_relab_0.0,discrimination_relab_abs_0.0,accuracy_relab_test_0.0,discrimination_relab_test_0.0,discrimination_relab_test_abs_0.0,accuracy_relab_0.1,discrimination_relab_0.1,discrimination_relab_abs_0.1,accuracy_relab_test_0.1,discrimination_relab_test_0.1,discrimination_relab_test_abs_0.1,accuracy_relab_0.2,discrimination_relab_0.2,discrimination_relab_abs_0.2,accuracy_relab_test_0.2,discrimination_relab_test_0.2,discrimination_relab_test_abs_0.2,accuracy_relab_0.3,discrimination_relab_0.3,discrimination_relab_abs_0.3,accuracy_relab_test_0.3,discrimination_relab_test_0.3,discrimination_relab_test_abs_0.3
0,4,6,0.81573705179,0.81474103586,0.19874835953,0.13896717924,0.15130824591,0.19874835953334893,0.13896717924111618,0.15130824590755632,0.22682151556470867,0.1401339983729446,0.15142789342596708,2,<sklearn.tree._tree.Tree object at 0x7f02dafcd140>,0.8152,0.12807352957,0.1292403487010034,0.8131,0.1474187045,0.1475383520149639,0.8143,0.11923342758,0.13808045069126626,0.8108,0.1463827564,0.14857430011187042,0.814,0.11819875922,0.13911511904979765,0.8127,0.14428094833,0.15067610818528615,0.7616,-0.00341388451,0.06274192262926928,0.7503,-0.00152749999,0.06859192817958296,0.8033,0.09054380859,0.11146016842286464,0.7988,0.11022328221,0.11661844206966278,0.8157,0.13896717924,0.1401339983729446,0.8147,0.15130824591,0.15142789342596708,0.8157,0.13896717924,0.1401339983729446,0.8147,0.15130824591,0.15142789342596708
0,5,6,0.82387118194,0.82237715803,0.19874835953,0.1715336499,0.19132734963,0.19874835953334896,0.17153364990296963,0.19132734962799589,0.22780564645411697,0.17292823293290813,0.1953514944972112,2,<sklearn.tree._tree.Tree object at 0x7f02dafcd680>,0.8235,0.16437497032,0.18008691251879344,0.8204,0.19129743775,0.19538140637681392,0.8224,0.15483450062,0.17054644281978865,0.8181,0.18839897661,0.19248294524331322,0.8168,0.1171835525,0.13289549469763073,0.8114,0.14094677081,0.14503073944160505,0.7539,-0.01939141524,0.04648182153110263,0.7424,-0.02369220277,0.05033172274479384,0.7981,0.06777784017,0.0889219639011172,0.7902,0.08562574655,0.09592540376052151,0.8239,0.1715336499,0.17292823293290813,0.8224,0.19132734963,0.1953514944972112,0.8239,0.1715336499,0.17292823293290813,0.8224,0.19132734963,0.1953514944972112
0,6,6,0.82777224436,0.82470119522,0.19874835953,0.15802925341,0.17797767776,0.19874835953334896,0.15802925340996865,0.17797767776131518,0.2290540788901193,0.16535662141763505,0.18305272666723832,2,<sklearn.tree._tree.Tree object at 0x7f02dafcd290>,0.8278,0.15763707009,0.16574880473392323,0.827,0.17739240198,0.1836380024447976,0.8273,0.15169147811,0.1598032127453865,0.8257,0.17297740855,0.17922300901544053,0.8266,0.14687497479,0.16461971606040907,0.8244,0.17345799275,0.1797035932143904,0.7599,-0.0189503895,0.11230282578846067,0.7487,-0.01919844139,0.12966101863908924,0.7983,0.060014406,0.08238869334306331,0.7898,0.07828238011,0.08753113328135312,0.8278,0.15802925341,0.16535662141763505,0.8247,0.17797767776,0.18305272666723832,0.8278,0.15802925341,0.16535662141763505,0.8247,0.17797767776,0.18305272666723832
0,7,6,0.83076029216,0.82569721116,0.19874835953,0.15714073565,0.17844330602,0.19874835953334896,0.15714073564537337,0.17844330602046374,0.2326885704428442,0.165261008292822,0.18859340383231002,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e170>,0.8308,0.15663040138,0.16577134256176818,0.8257,0.17844330602,0.18859340383231002,0.8307,0.15518160828,0.16432254946401875,0.827,0.17300732043,0.18315741824584772,0.8303,0.1506202721,0.16888388564456824,0.8257,0.17348790463,0.18363800244479764,0.7686,-0.01039226148,0.10397246166222883,0.758,-0.00541504727,0.11395528772236992,0.8152,0.09046040607,0.13759503986982555,0.8078,0.10849736676,0.14894819860690406,0.8308,0.15714073565,0.165261008292822,0.8257,0.17844330602,0.18859340383231002,0.8308,0.15714073565,0.165261008292822,0.8257,0.17844330602,0.18859340383231002
0,1,11,0.75332005312,0.7583001328,0.1975781688,0.0,0.0,0.19757816880348555,0,0,0.2279310962776787,0,0,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e090>,0.2889,-0.46728228506,0.4672822850575346,0.2918,-0.46832006491,0.46832006490543077,0.2889,-0.46728228506,0.4672822850575346,0.2918,-0.46832006491,0.46832006490543077,0.2889,-0.46728228506,0.4672822850575346,0.2918,-0.46832006491,0.46832006490543077,0.7533,0.0,0.0,0.7583,0.0,0.0,0.7533,0.0,0.0,0.7583,0.0,0.0,0.7533,0.0,0.0,0.7583,0.0,0.0,0.7533,0.0,0.0,0.7583,0.0,0.0
0,2,11,0.78519256308,0.78784860558,0.1975781688,0.08352165828,0.08124233051,0.19757816880348553,0.08352165828359238,0.0812423305106232,0.22793109627767869,0.08352165828359238,0.0812423305106232,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e720>,0.7533,0.0,0.0,0.7583,0.0,0.0,0.741,-0.02686653634,0.026866536337267502,0.7447,-0.05059885401,0.05059885401348816,0.2889,-0.46728228506,0.4672822850575346,0.2918,-0.46832006491,0.46832006490543077,0.7533,0.0,0.0,0.7583,0.0,0.0,0.7852,0.08352165828,0.08352165828359238,0.7878,0.08124233051,0.0812423305106232,0.7852,0.08352165828,0.08352165828359238,0.7878,0.08124233051,0.0812423305106232,0.7852,0.08352165828,0.08352165828359238,0.7878,0.08124233051,0.0812423305106232
0,3,11,0.80428286853,0.79980079681,0.1975781688,0.11174756645,0.11004005882,0.19757816880348553,0.11174756645153594,0.11004005882054663,0.22806838383011452,0.1147206296772364,0.11080675422138837,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e1e0>,0.8032,0.10481632679,0.12165186933788483,0.7991,0.10189239897,0.1189544140763653,0.7705,0.02189389491,0.03872943746144062,0.7689,0.02107398205,0.0381359971603874,0.7593,0.00195859824,0.0586647341380597,0.756,-0.02137721211,0.08058719131889863,0.7414,-0.02835306795,0.028353067950117734,0.744,-0.05098220171,0.050982201713909034,0.7705,0.02189389491,0.03872943746144062,0.7689,0.02107398205,0.0381359971603874,0.8043,0.11174756645,0.1147206296772364,0.7998,0.11004005882,0.11080675422138837,0.8043,0.11174756645,0.1147206296772364,0.7998,0.11004005882,0.11080675422138837
0,4,11,0.81357901726,0.80677290837,0.1975781688,0.12543356,0.12588205466,0.19757816880348553,0.12543355999845834,0.12588205466254246,0.22942850586599517,0.12884868164095012,0.12639318492977028,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e2c0>,0.8136,0.12530396205,0.12897827959003913,0.8068,0.12588205466,0.12639318492977028,0.8134,0.11522551778,0.11889983532058004,0.8035,0.11875665534,0.11926778560924901,0.8127,0.108176871,0.12594848209574325,0.8025,0.11012119061,0.12790325034227473,0.7608,-0.00135318264,0.0572038970534659,0.7573,-0.02294508392,0.07252674813650424,0.78,0.03482668244,0.05361069545053995,0.7752,0.03483697581,0.055801429947771417,0.8136,0.12543356,0.12884868164095012,0.8068,0.12588205466,0.12639318492977028,0.8136,0.12543356,0.12884868164095012,0.8068,0.12588205466,0.12639318492977028
0,5,11,0.82254316069,0.80378486056,0.1975781688,0.16261710586,0.14541149029,0.19757816880348553,0.16261710586023734,0.1454114902895391,0.23027923856797458,0.16771249960965887,0.14851275290299681,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e330>,0.8216,0.15389718944,0.15899258319002071,0.8005,0.13926170073,0.1423629633385731,0.8208,0.14710164315,0.165788129484293,0.7995,0.13062623599,0.1509984280715988,0.8206,0.14586661783,0.16455310416627397,0.7995,0.13062623599,0.1509984280715988,0.761,-0.00439807801,0.05556788705360562,0.7566,-0.02587191319,0.0720622686476345,0.8131,0.09965969754,0.11935858580317299,0.7981,0.09542315298,0.11897773946554434,0.8225,0.16261710586,0.16771249960965887,0.8038,0.14541149029,0.14851275290299681,0.8225,0.16261710586,0.16771249960965887,0.8038,0.14541149029,0.14851275290299681
0,6,11,0.82876826029,0.81806108898,0.1975781688,0.17140566606,0.14971451752,0.19757816880348553,0.17140566605609345,0.14971451751939557,0.23511862479133747,0.18006884820713617,0.15990061355915014,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e250>,0.8283,0.16091404627,0.1695772284212616,0.8151,0.14044622484,0.1506323208762233,0.8274,0.15399499744,0.17649627724733583,0.8141,0.1318107601,0.15926778560924904,0.825,0.13689969635,0.15940097614825705,0.8048,0.11696769941,0.14442472491252978,0.7656,-0.01384466195,0.09736632023128076,0.755,-0.02598854013,0.11629024897317579,0.8125,0.08963029794,0.13380969488310349,0.7968,0.0770082653,0.14422189544140762,0.8288,0.17140566606,0.18006884820713617,0.8181,0.14971451752,0.15990061355915014,0.8288,0.17140566606,0.18006884820713617,0.8181,0.14971451752,0.15990061355915014
0,7,11,0.83159030544,0.81673306773,0.1975781688,0.15940444585,0.14352416206,0.19757816880348547,0.15940444584732816,0.14352416206074747,0.24421223717850077,0.1694521317034,0.16066730895999193,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e020>,0.8308,0.14928333366,0.15933101951293116,0.8137,0.13425586938,0.1513990162770651,0.8301,0.14287048579,0.16574386737722355,0.8127,0.12562040464,0.16003448101009077,0.83,0.14219201896,0.16642233420910416,0.8111,0.12445312104,0.1612017646163988,0.7662,-0.02081566248,0.10134887833537717,0.7507,-0.02622077988,0.11346787688251105,0.8167,0.0916900801,0.12968534799534387,0.8011,0.08661933979,0.13376299376299378,0.8316,0.15940444585,0.1694521317034,0.8167,0.14352416206,0.16066730895999193,0.8316,0.15940444585,0.1694521317034,0.8167,0.14352416206,0.16066730895999193
0,1,16,0.75,0.77158034529,0.19845178934,0.0,0.0,0.19845178934187377,0,0,0.23182924512935724,0,0,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e100>,0.2874,-0.46635103872,0.4663510387223425,0.2981,-0.47164254107,0.47164254107399595,0.2874,-0.46635103872,0.4663510387223425,0.2981,-0.47164254107,0.47164254107399595,0.2874,-0.46635103872,0.4663510387223425,0.2981,-0.47164254107,0.47164254107399595,0.75,0.0,0.0,0.7716,0.0,0.0,0.75,0.0,0.0,0.7716,0.0,0.0,0.75,0.0,0.0,0.7716,0.0,0.0,0.75,0.0,0.0,0.7716,0.0,0.0
0,2,16,0.78328353254,0.79614873838,0.19845178934,0.08062267561,0.08670656247,0.19845178934187374,0.08062267560993625,0.0867065624669723,0.2329132581471815,0.08219994688229487,0.0928923391688087,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e410>,0.7505,-0.00078863564,0.000788635636179316,0.7703,-0.00309288835,0.0030928883509181958,0.2874,-0.46635103872,0.4663510387223424,0.2981,-0.47164254107,0.47164254107399606,0.2874,-0.46635103872,0.4663510387223424,0.2981,-0.47164254107,0.47164254107399606,0.7505,-0.00078863564,0.000788635636179316,0.7703,-0.00309288835,0.0030928883509181958,0.7833,0.08062267561,0.08219994688229487,0.7961,0.08670656247,0.0928923391688087,0.7833,0.08062267561,0.08219994688229487,0.7961,0.08670656247,0.0928923391688087,0.7833,0.08062267561,0.08219994688229487,0.7961,0.08670656247,0.0928923391688087
0,3,16,0.80237383798,0.81009296149,0.19845178934,0.11303445767,0.11040275349,0.19845178934187377,0.1130344576706477,0.11040275348822369,0.23291325814718147,0.1130344576706477,0.11544789051454415,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e4f0>,0.802,0.11180856306,0.11426035227880511,0.8088,0.10983243365,0.11601821035230211,0.7892,0.07843955111,0.14762936422827982,0.7975,0.0854482694,0.1404023746044154,0.7556,-0.0026392487,0.06655056441720834,0.7706,-0.002864561,0.052089544202778615,0.7556,-0.0026392487,0.06655056441720834,0.7706,-0.002864561,0.052089544202778615,0.7892,0.07843955111,0.14762936422827982,0.7975,0.0854482694,0.1404023746044154,0.8024,0.11303445767,0.1130344576706477,0.8101,0.11040275349,0.11544789051454415,0.8024,0.11303445767,0.1130344576706477,0.8101,0.11040275349,0.11544789051454415
0,4,16,0.81499003984,0.82071713147,0.19845178934,0.13856586151,0.13701236158,0.19845178934187377,0.13856586151270697,0.13701236158277713,0.23533704772221822,0.13945984109073545,0.1451204750804131,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e560>,0.8138,0.13050039534,0.147525307265458,0.8204,0.13342393309,0.14870890357008254,0.8137,0.13004000213,0.1479857004701962,0.8191,0.13285361326,0.1492792234078405,0.8135,0.12927450073,0.14875120187361543,0.8191,0.13285361326,0.1492792234078405,0.7559,-0.0034004811,0.0666833115954205,0.7712,-0.00439604924,0.05362103243843637,0.7676,0.02190306468,0.041379765820668386,0.7822,0.01639968652,0.03282529667599253,0.815,0.13856586151,0.13945984109073545,0.8207,0.13701236158,0.1451204750804131,0.815,0.13856586151,0.13945984109073545,0.8207,0.13701236158,0.1451204750804131
0,5,16,0.82204515272,0.82735723772,0.19845178934,0.17543790482,0.17001912366,0.19845178934187377,0.17543790481572172,0.17001912366169264,0.23662201780670458,0.17852791007067678,0.18113038987143876,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e5d0>,0.822,0.17530575404,0.17866006084397382,0.8274,0.17001912366,0.18113038987143876,0.8217,0.16975661437,0.17311092117532825,0.8267,0.16758629079,0.1786975569970866,0.8162,0.12936276866,0.1327170754588135,0.8201,0.1310957918,0.14220705800711106,0.7563,-0.0101243815,0.06072431619115982,0.7732,-0.00370608188,0.05515252067409411,0.7766,0.03046426889,0.05121620930623324,0.7912,0.02884801375,0.0461151447834679,0.822,0.17543790482,0.17852791007067678,0.8274,0.17001912366,0.18113038987143876,0.822,0.17543790482,0.17852791007067678,0.8274,0.17001912366,0.18113038987143876
0,6,16,0.8261122178,0.8296812749,0.19845178934,0.16563799898,0.16264584534,0.19845178934187382,0.16563799897864093,0.16264584533962945,0.237870450242707,0.16826274562033974,0.1707539588372654,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e640>,0.8257,0.15598424374,0.15860899037719503,0.83,0.15232923806,0.1604373515622975,0.825,0.14997838346,0.164614850651891,0.8293,0.14875576551,0.16401082411216555,0.8171,0.11543451661,0.13007098379909995,0.8201,0.12019390874,0.13544896734220985,0.7527,-0.02722415794,0.11163780291837251,0.7626,-0.02337413978,0.10230161942916169,0.8083,0.0874878612,0.10212432838920985,0.8101,0.09661736524,0.11187242383936921,0.8261,0.16563799898,0.16826274562033974,0.8297,0.16264584534,0.1707539588372654,0.8261,0.16563799898,0.16826274562033974,0.8297,0.16264584534,0.1707539588372654
0,7,16,0.83034528552,0.82735723772,0.19845178934,0.16817080509,0.16758629079,0.19845178934187377,0.1681708050942146,0.1675862907873405,0.23951841119237324,0.17572593699999098,0.17773638859918678,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4e6b0>,0.8303,0.16766047083,0.17623627126893718,0.8274,0.16758629079,0.17773638859918678,0.8303,0.16715013656,0.17674660553788332,0.8277,0.16658025457,0.1787424248164906,0.8303,0.16701798578,0.17687875631118036,0.828,0.16707579471,0.17923796495524186,0.7676,-0.00783374717,0.19505868483110966,0.7646,0.02062623511,0.1908966185617172,0.811,0.08703114059,0.11836368087427689,0.8104,0.10396073168,0.12537165510406342,0.8303,0.16817080509,0.17572593699999098,0.8274,0.16758629079,0.17773638859918678,0.8303,0.16817080509,0.17572593699999098,0.8274,0.16758629079,0.17773638859918678
0,1,21,0.75373505976,0.75664010624,0.19671857732,0.0,0.0,0.1967185773168266,0,0,0.23381111631778398,0,0,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4f440>,0.2902,-0.4657582368,0.46575823679937844,0.2869,-0.47451876218,0.47451876218323585,0.2902,-0.4657582368,0.46575823679937844,0.2869,-0.47451876218,0.47451876218323585,0.2902,-0.4657582368,0.46575823679937844,0.2869,-0.47451876218,0.47451876218323585,0.7537,0.0,0.0,0.7566,0.0,0.0,0.7537,0.0,0.0,0.7566,0.0,0.0,0.7537,0.0,0.0,0.7566,0.0,0.0,0.7537,0.0,0.0,0.7566,0.0,0.0
0,2,21,0.78602257636,0.78519256308,0.19671857732,0.08505220466,0.06889010721,0.19671857731682663,0.08505220466484903,0.06889010721247563,0.23470487930527745,0.08548827350147431,0.08011086744639376,2,<sklearn.tree._tree.Tree object at 0x7f02d8a4da70>,0.7545,-0.00021803442,0.0002180344183126408,0.7543,-0.00561038012,0.005610380116959064,0.2902,-0.4657582368,0.4657582367993785,0.2869,-0.47451876218,0.47451876218323585,0.2902,-0.4657582368,0.4657582367993785,0.2869,-0.47451876218,0.47451876218323585,0.7545,-0.00021803442,0.0002180344183126408,0.7543,-0.00561038012,0.005610380116959064,0.786,0.08505220466,0.08548827350147431,0.7852,0.06889010721,0.08011086744639376,0.786,0.08505220466,0.08548827350147431,0.7852,0.06889010721,0.08011086744639376,0.786,0.08505220466,0.08548827350147431,0.7852,0.06889010721,0.08011086744639376
